Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Olga,11/15/2020 4:51,0:07:30,Autoplayed: user action: None; ,The Queen's Gambit: Limited Series: Middle Game (Episode 4),,Chrome PC (Cadmium),0:07:36,Not latest view,US (United States)
Olga,11/15/2020 4:09,0:42:16,,The Queen's Gambit: Limited Series: Doubled Pawns (Episode 3),,Chrome PC (Cadmium),0:43:37,0:43:37,US (United States)
Olga,11/15/2020 3:06,1:02:49,,The Queen's Gambit: Limited Series: Exchanges (Episode 2),,Chrome PC (Cadmium),1:02:22,1:02:22,US (United States)
Olga,11/15/2020 2:49,0:16:59,,The Queen's Gambit: Limited Series: Openings (Episode 1),,Chrome PC (Cadmium),0:56:33,0:56:33,US (United States)
Olga,11/15/2020 2:49,0:00:10,Autoplayed: user action: None; ,Grey's Anatomy: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,US (United States)
Olga,11/15/2020 2:48,0:00:18,Autoplayed: user action: None; ,Santa Clarita Diet: Season 2_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:18,0:00:18,US (United States)
Olga,11/13/2020 4:50,0:00:54,,Santa Clarita Diet: Season 1: We Can't Kill People! (Episode 2),,Chrome PC (Cadmium),0:00:54,0:00:54,US (United States)
Olga,11/13/2020 4:49,0:00:51,Autoplayed: user action: None; ,Santa Clarita Diet: Season 2 (Trailer),TRAILER,Chrome PC (Cadmium),0:01:13,0:01:13,US (United States)
Olga,11/13/2020 4:49,0:00:21,Autoplayed: user action: None; ,Santa Clarita Diet: Season 2 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:22,Not latest view,US (United States)
Olga,11/13/2020 4:48,0:00:05,Autoplayed: user action: None; ,The Hero's Journey,TEASER_TRAILER,Chrome PC (Cadmium),0:00:05,Not latest view,US (United States)
Olga,11/13/2020 4:48,0:00:12,Autoplayed: user action: None; ,Fargo_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:12,0:00:12,US (United States)
Olga,11/13/2020 0:55,1:10:53,,Klaus,,Chrome PC (Cadmium),1:30:01,1:30:01,US (United States)
Olga,11/13/2020 0:53,0:00:09,Autoplayed: user action: None; ,Season 1 Trailer: Country Ever After,TRAILER,Chrome PC (Cadmium),0:00:09,0:00:09,US (United States)
Olga,11/13/2020 0:53,0:00:14,Autoplayed: user action: None; ,One Day at a Time (Trailer),TRAILER,Chrome PC (Cadmium),0:00:15,0:00:15,US (United States)
Olga,11/13/2020 0:52,0:00:04,Autoplayed: user action: None; ,Paul Blart: Mall Cop_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,11/13/2020 0:52,0:00:04,Autoplayed: user action: None; ,Free State of Jones_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,US (United States)
Olga,11/13/2020 0:51,0:00:05,Autoplayed: user action: None; ,Man with a Plan: Season 1_hook_05_16x9,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,US (United States)
Olga,11/13/2020 0:48,0:02:47,,Being John Malkovich,,Chrome PC (Cadmium),0:14:50,0:14:50,US (United States)
Olga,11/13/2020 0:48,0:00:08,Autoplayed: user action: None; ,Molly's Game_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:08,0:00:08,US (United States)
Olga,11/13/2020 0:47,0:01:11,Autoplayed: user action: None; ,The Little Prince_hook_01_16x9,HOOK,Chrome PC (Cadmium),0:01:11,0:01:11,US (United States)
Olga,11/13/2020 0:43,0:03:43,,The Hummingbird Project,,Chrome PC (Cadmium),0:05:24,0:05:24,US (United States)
Olga,11/13/2020 0:42,0:00:09,Autoplayed: user action: None; ,The Hummingbird Project_hook_01_16x9,HOOK,Chrome PC (Cadmium),0:00:09,0:00:09,US (United States)
Olga,11/13/2020 0:42,0:00:20,Autoplayed: user action: None; ,Season 1 Trailer: The Duchess,TRAILER,Chrome PC (Cadmium),0:00:20,Not latest view,US (United States)
Olga,11/13/2020 0:41,0:00:20,Autoplayed: user action: None; ,Knock Knock_hook_02_16x9,HOOK,Chrome PC (Cadmium),0:00:20,Not latest view,US (United States)
Olga,11/13/2020 0:40,0:00:09,Autoplayed: user action: None; ,The 100: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:09,0:00:09,US (United States)
Olga,11/13/2020 0:40,0:00:12,Autoplayed: user action: None; ,Dexter: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:12,0:00:12,US (United States)
Olga,11/13/2020 0:39,0:01:05,Autoplayed: user action: None; ,Season 1 Trailer: Ratched,TRAILER,Chrome PC (Cadmium),0:01:05,0:01:05,US (United States)
Olga,11/13/2020 0:39,0:00:06,Autoplayed: user action: None; ,Season 1 Bonus Video: Away,HOOK,Chrome PC (Cadmium),0:00:06,0:00:06,US (United States)
Olga,11/13/2020 0:32,0:05:47,,The Late Bloomer,,Chrome PC (Cadmium),0:16:53,0:16:53,US (United States)
Olga,11/13/2020 0:24,0:07:19,,Maniac: Limited Series: The Chosen One! (Episode 1),,Chrome PC (Cadmium),0:07:19,0:07:19,US (United States)
Olga,11/13/2020 0:24,0:00:07,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: DASH & LILY,PREVIEW,Chrome PC (Cadmium),0:00:07,0:00:07,US (United States)
Olga,11/13/2020 0:17,0:01:15,Autoplayed: user action: None; ,Season 1 Direct Lift Hook: DASH & LILY,HOOK,Chrome PC (Cadmium),0:01:15,0:01:15,US (United States)
Olga,11/12/2020 3:57,0:40:36,,The West Wing: Season 1: Pilot (Episode 1),,Apple iPhone 11,0:40:16,0:40:16,US (United States)
Olga,11/12/2020 3:57,0:00:40,Autoplayed: user action: None; ,The West Wing: Season 1_hook_primary_16x9,HOOK,Apple iPhone 11,0:00:40,0:00:40,US (United States)
Olga,11/12/2020 3:55,0:00:03,,"Fuller House: Season 1: Our Very First Show, Again (Episode 1)",,Apple iPhone 11,0:00:05,0:00:05,US (United States)
Olga,11/12/2020 3:54,0:00:27,Autoplayed: user action: None; ,Fuller House: Season 4 (CHARACTER POD),PROMOTIONAL,Apple iPhone 11,0:00:27,0:00:27,US (United States)
Olga,11/12/2020 3:32,0:16:03,,Love & Anarchy: Season 1: How It All Began (Episode 1),,Apple iPhone 11,0:16:03,0:16:03,US (United States)
Olga,11/12/2020 3:32,0:00:12,Autoplayed: user action: None; ,The Good Bandit: Season 1 (Trailer),TRAILER,Apple iPhone 11,0:00:13,0:00:13,US (United States)
Olga,11/12/2020 3:28,0:03:08,,Republic of Doyle: Season 1: The Return of the Grievous Angel (Episode 2),,Apple iPhone 11,0:03:09,0:03:09,US (United States)
Olga,11/12/2020 3:26,0:01:29,Autoplayed: user action: None; ,Republic of Doyle: Season 1_hook_primary_16x9,HOOK,Apple iPhone 11,0:01:29,0:01:29,US (United States)
Olga,11/12/2020 3:25,0:00:24,Autoplayed: user action: None; ,Season 1 Trailer: Aunty Donna's Big Ol' House of Fun,TRAILER,Apple iPhone 11,0:00:25,0:00:25,US (United States)
Olga,11/12/2020 3:13,0:08:46,,Fisherman's Friends,,Apple iPhone 11,0:12:21,0:12:21,US (United States)
Olga,11/12/2020 3:12,0:00:34,Autoplayed: user action: None; ,Fisherman's Friends_hook_02_16x9,HOOK,Apple iPhone 11,0:00:34,0:00:34,US (United States)
Olga,11/12/2020 3:11,0:01:04,Autoplayed: user action: None; ,Wheels of Fortune_hook_01_16x9,HOOK,Apple iPhone 11,0:01:04,0:01:04,US (United States)
Olga,11/11/2020 5:50,0:17:20,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Pilot (Episode 1),,Apple iPhone 11,0:20:20,0:20:20,US (United States)
Olga,11/11/2020 5:21,0:00:39,Autoplayed: user action: None; ,Marvel's Agents of S.H.I.E.L.D.: Season 1_hook_primary_16x9,HOOK,Apple iPhone 11,0:00:39,0:00:39,US (United States)
Olga,11/11/2020 3:46,1:35:02,,Hunt for the Wilderpeople,,Apple iPhone 11,1:36:43,1:36:43,US (United States)
Olga,11/11/2020 3:12,0:01:32,,Hunt for the Wilderpeople,,Apple iPhone 11,0:01:41,Not latest view,US (United States)
Olga,11/11/2020 3:10,0:00:59,Autoplayed: user action: None; ,Hunt for the Wilderpeople_hook_primary_16x9,HOOK,Apple iPhone 11,0:00:59,0:00:59,US (United States)
Olga,11/11/2020 3:10,0:00:22,Autoplayed: user action: None; ,About Time_hook_primary_16x9,HOOK,Apple iPhone 11,0:00:22,0:00:22,US (United States)
Olga,11/11/2020 3:08,0:00:16,Autoplayed: user action: None; ,Trailer: Operation Christmas Drop,TRAILER,Apple iPhone 11,0:00:17,0:00:17,US (United States)
Olga,11/11/2020 3:07,0:00:09,Autoplayed: user action: None; ,Trailer: Holidate,TRAILER,Apple iPhone 11,0:00:09,0:00:09,US (United States)
Olga,11/11/2020 3:06,0:00:57,Autoplayed: user action: None; ,Knock Knock_hook_05_16x9,HOOK,Apple iPhone 11,0:00:58,0:00:58,US (United States)
Olga,11/11/2020 3:05,0:00:08,,The Impossible,,Apple iPhone 11,0:00:15,0:00:15,US (United States)
Olga,11/11/2020 3:04,0:00:47,Autoplayed: user action: None; ,The Impossible_hook_primary_16x9,HOOK,Apple iPhone 11,0:00:47,0:00:47,US (United States)
Olga,11/9/2020 1:27,0:19:52,,The Queen's Gambit: Limited Series: Openings (Episode 1),,Apple iPhone 11,0:39:34,Not latest view,US (United States)
Olga,11/9/2020 1:26,0:00:58,Autoplayed: user action: None; ,Clip 2: The Queen's Gambit: Season 1,HOOK,Apple iPhone 11,0:00:58,0:00:58,US (United States)
Olga,11/9/2020 1:19,0:06:16,,Easy A,,Apple iPhone 11,0:06:17,0:06:17,US (United States)
Olga,11/7/2020 3:08,0:00:13,,Easy A,,Apple iPhone 11,0:00:14,Not latest view,US (United States)
Olga,11/7/2020 3:06,0:01:26,Autoplayed: user action: None; ,Season 1 Trailer: The Umbrella Academy,TRAILER,Apple iPhone 11,0:01:26,0:01:26,US (United States)
Olga,11/6/2020 3:36,1:01:47,,Stranger than Fiction,,Chrome PC (Cadmium),1:11:17,1:11:17,US (United States)
Olga,11/6/2020 3:35,0:00:58,Autoplayed: user action: None; ,A Bad Moms Christmas_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:58,0:00:58,US (United States)
Olga,11/6/2020 3:31,0:03:00,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),0:03:00,Not latest view,US (United States)
Olga,11/6/2020 3:31,0:00:07,Autoplayed: user action: None; ,Marvel's Agents of S.H.I.E.L.D.: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:07,Not latest view,US (United States)
Olga,11/6/2020 3:28,0:02:21,Autoplayed: user action: None; ,Trailer: Operation Christmas Drop,TRAILER,Chrome PC (Cadmium),0:00:00,Not latest view,US (United States)
Olga,11/5/2020 1:45,0:53:16,,Over the Moon,,Chrome PC (Cadmium),1:00:07,1:00:07,US (United States)
Olga,11/5/2020 1:44,0:00:05,Autoplayed: user action: None; ,Barbarians: Season 1 (Portrait Product Preview),PREVIEW,Chrome PC (Cadmium),0:00:05,0:00:05,US (United States)
Olga,11/5/2020 1:44,0:00:04,,The Queen's Gambit: Limited Series: Openings (Episode 1),,Chrome PC (Cadmium),0:19:17,Not latest view,US (United States)
Olga,11/5/2020 1:43,0:00:29,Autoplayed: user action: None; ,The Queen's Gambit: Season 1 (Portrait Product Preview),PREVIEW,Chrome PC (Cadmium),0:00:30,0:00:30,US (United States)
Olga,11/5/2020 1:41,0:01:35,Autoplayed: user action: None; ,Season 1 Trailer: Love & Anarchy,TRAILER,Chrome PC (Cadmium),0:01:35,0:01:35,US (United States)
Olga,11/3/2020 5:52,0:00:31,Autoplayed: user action: None; ,Woo_hook_primary_16x9,HOOK,Apple iPhone 11,0:00:31,0:00:31,US (United States)
Olga,11/3/2020 4:19,1:32:00,,Holidate,,Apple iPhone 11,1:38:32,1:38:32,US (United States)
Olga,11/3/2020 4:18,0:00:32,Autoplayed: user action: None; ,Trailer: Holidate,TRAILER,Apple iPhone 11,0:00:32,Not latest view,US (United States)
Olga,10/27/2020 2:26,0:29:35,,Stranger Things: Season 1: Chapter One: The Vanishing Of Will Byers (Episode 1),,Chrome PC (Cadmium),0:30:27,0:30:27,US (United States)
Olga,10/27/2020 2:25,0:00:27,Autoplayed: user action: None; ,"Yes, God, Yes_hook_05_16x9",HOOK,Chrome PC (Cadmium),0:00:27,0:00:27,US (United States)
Olga,10/27/2020 2:05,0:18:51,,The Queen's Gambit: Limited Series: Openings (Episode 1),,Chrome PC (Cadmium),0:19:13,Not latest view,US (United States)
Olga,10/27/2020 2:05,0:00:22,Autoplayed: user action: None; ,Clip 2: The Queen's Gambit: Season 1,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,US (United States)
Olga,10/27/2020 2:04,0:00:39,Autoplayed: user action: None; ,Clip 2: The Queen's Gambit: Season 1,HOOK,Chrome PC (Cadmium),0:00:39,Not latest view,US (United States)
Olga,10/23/2020 2:40,0:23:20,,Emily in Paris: Season 1: French Ending (Episode 7),,Apple iPhone 11,0:28:04,0:28:04,US (United States)
Olga,10/22/2020 22:36,0:02:42,,Emily in Paris: Season 1: French Ending (Episode 7),,Apple iPhone 11,0:02:52,Not latest view,US (United States)
Olga,10/22/2020 22:08,0:27:27,Autoplayed: user action: None; ,Emily in Paris: Season 1: Ringarde (Episode 6),,Apple iPhone 11,0:27:36,0:27:36,US (United States)
Olga,10/22/2020 22:00,0:08:21,,Emily in Paris: Season 1: Faux Amis (Episode 5),,Apple iPhone 11,0:24:46,0:24:46,US (United States)
Olga,10/22/2020 3:16,0:16:16,,Emily in Paris: Season 1: Faux Amis (Episode 5),,Apple iPhone 11,0:16:25,Not latest view,US (United States)
Olga,10/22/2020 2:51,0:25:12,,Emily in Paris: Season 1: A Kiss Is Just A Kiss (Episode 4),,Apple iPhone 11,0:25:21,0:25:21,US (United States)
Olga,10/22/2020 2:26,0:24:27,,Emily in Paris: Season 1: Sexy or Sexist (Episode 3),,Apple iPhone 11,0:24:36,0:24:36,US (United States)
Olga,10/22/2020 2:11,0:15:18,,Emily in Paris: Season 1: Masculin Féminin (Episode 2),,Apple iPhone 11,0:24:52,0:24:52,US (United States)
Olga,10/21/2020 2:52,0:09:25,,Emily in Paris: Season 1: Masculin Féminin (Episode 2),,Apple iPhone 11,0:09:34,Not latest view,US (United States)
Olga,10/21/2020 2:23,0:28:00,,Emily in Paris: Season 1: Emily in Paris (Episode 1),,Apple iPhone 11,0:29:40,0:29:40,US (United States)
Olga,10/21/2020 1:48,0:33:53,,The Trial of the Chicago 7,,Apple iPhone 11,1:10:16,1:10:16,US (United States)
Olga,10/20/2020 0:46,0:36:22,,The Trial of the Chicago 7,,Apple iPhone 11,0:36:22,Not latest view,US (United States)
Olga,10/18/2020 18:01,0:10:10,Autoplayed: user action: None; ,The Unicorn: Season 1: Three Men Out (Episode 6),,Apple iPhone 11,0:10:14,0:10:14,US (United States)
Olga,10/18/2020 17:53,0:07:05,,The Unicorn: Season 1: No Small Parts (Episode 5),,Apple iPhone 11,0:21:03,0:21:03,US (United States)
Olga,10/18/2020 1:03,0:00:30,Autoplayed: user action: None; ,Season 1 Trailer: Private Lives,TRAILER,Chrome PC (Cadmium),0:00:00,0:00:00,US (United States)
Olga,10/17/2020 2:25,0:20:12,Autoplayed: user action: None; ,The Unicorn: Season 1: No Small Parts (Episode 5),,Apple iPhone 11,0:20:06,Not latest view,US (United States)
Olga,10/17/2020 2:05,0:20:18,Autoplayed: user action: None; ,The Unicorn: Season 1: The Unicorn and the Catfish (Episode 4),,Apple iPhone 11,0:20:22,0:20:22,US (United States)
Olga,10/17/2020 1:44,0:20:40,Autoplayed: user action: None; ,The Unicorn: Season 1: Widows Group (Episode 3),,Apple iPhone 11,0:20:44,0:20:44,US (United States)
Olga,10/17/2020 1:24,0:20:23,Autoplayed: user action: None; ,The Unicorn: Season 1: Breaking Up Is Hard to Do (Episode 2),,Apple iPhone 11,0:20:28,0:20:28,US (United States)
Olga,10/17/2020 1:00,0:21:33,,The Unicorn: Season 1: Pilot (Episode 1),,Apple iPhone 11,0:21:34,0:21:34,US (United States)
Olga,10/12/2020 3:18,0:01:09,Autoplayed: user action: None; ,Man with a Plan: Season 1_hook_primary_16x9,HOOK,Apple iPhone 11,0:01:09,0:01:09,US (United States)
Olga,10/12/2020 1:57,1:20:51,Autoplayed: user action: None; ,Dr. Seuss' The Grinch,,Apple iPhone 11,1:20:51,1:20:51,US (United States)
Olga,10/12/2020 1:56,0:01:00,Autoplayed: user action: None; ,Dr. Seuss' The Grinch_hook_primary_16x9,HOOK,Apple iPhone 11,0:01:00,0:01:00,US (United States)
Olga,10/12/2020 1:41,0:01:04,,The Haunting of Bly Manor: Season 1: The Great Good Place (Episode 1),,Apple iPhone 11,0:01:04,0:01:04,US (United States)
Olga,10/11/2020 3:19,1:34:40,,Hubie Halloween,,Apple iPhone 11,1:34:40,1:34:40,US (United States)
Olga,10/11/2020 3:16,0:00:39,Autoplayed: user action: None; ,Trailer: The Haunting of Bly Manor,TRAILER,Apple iPhone 11,0:00:39,0:00:39,US (United States)
Olga,10/11/2020 3:08,0:08:51,,The Good Place: Season 4: Whenever You're Ready (Episode 13),,Apple iPhone 11,0:52:44,0:52:44,US (United States)
Olga,10/9/2020 2:56,0:43:53,,The Good Place: Season 4: Whenever You're Ready (Episode 13),,Apple iPhone 11,0:43:53,Not latest view,US (United States)
Olga,10/9/2020 2:45,0:11:10,,The Good Place: Season 4: Patty (Episode 12),,Apple iPhone 11,0:21:25,0:21:25,US (United States)
Olga,10/7/2020 15:45,0:00:05,Autoplayed: user action: None; ,Schitt's Creek: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,US (United States)
Olga,10/5/2020 4:14,0:15:12,,The Good Place: Season 4: Patty (Episode 12),,Apple iPhone 11,0:15:12,Not latest view,US (United States)
Olga,10/5/2020 3:46,0:21:25,,"The Good Place: Season 4: Mondays, Am I Right? (Episode 11)",,Apple iPhone 11,0:21:25,0:21:25,US (United States)
Olga,10/5/2020 3:23,0:22:16,Autoplayed: user action: None; ,"The Good Place: Season 4: You've Changed, Man (Episode 10)",,Apple iPhone 11,0:21:25,0:21:25,US (United States)
Olga,10/5/2020 3:15,0:08:26,,The Good Place: Season 4: The Answer (Episode 9),,Apple iPhone 11,0:21:28,0:21:28,US (United States)
Olga,10/3/2020 2:18,0:13:01,,The Good Place: Season 4: The Answer (Episode 9),,Apple iPhone 11,0:13:01,Not latest view,US (United States)
Olga,10/3/2020 1:42,0:21:26,Autoplayed: user action: None; ,The Good Place: Season 4: The Funerals To End All Funerals (Episode 8),,Apple iPhone 11,0:21:26,0:21:26,US (United States)
Olga,10/3/2020 1:20,0:21:28,,The Good Place: Season 4: Help is Other People (Episode 7),,Apple iPhone 11,0:21:28,0:21:28,US (United States)
Olga,10/3/2020 0:59,0:21:24,,The Good Place: Season 4: A Chip Driver Mystery (Episode 6),,Apple iPhone 11,0:21:24,0:21:24,US (United States)
Olga,10/3/2020 0:55,0:03:47,,The Good Place: Season 4: Employee of the Bearimy (Episode 5),,Apple iPhone 11,0:21:25,0:21:25,US (United States)
Olga,10/2/2020 1:58,0:17:27,,The Good Place: Season 4: Employee of the Bearimy (Episode 5),,Apple iPhone 11,0:17:37,Not latest view,US (United States)
Olga,10/2/2020 1:43,0:14:25,,"The Good Place: Season 4: Tinker, Tailor, Demon, Spy (Episode 4)",,Apple iPhone 11,0:21:26,0:21:26,US (United States)
Olga,9/29/2020 2:06,1:31:50,,Bad Teacher,,Apple iPhone 11,1:28:20,1:28:20,US (United States)
Olga,9/28/2020 2:26,0:07:00,Autoplayed: user action: None; ,"The Good Place: Season 4: Tinker, Tailor, Demon, Spy (Episode 4)",,Apple iPhone 11,0:07:00,Not latest view,US (United States)
Olga,9/28/2020 2:04,0:21:28,,The Good Place: Season 4: Chillaxing (Episode 3),,Apple iPhone 11,0:21:28,0:21:28,US (United States)
Olga,9/28/2020 1:59,0:04:49,,The Good Place: Season 4: A Girl From Arizona - Part 2 (Episode 2),,Apple iPhone 11,0:21:26,0:21:26,US (United States)
Olga,9/27/2020 23:27,0:16:20,Autoplayed: user action: None; ,The Good Place: Season 4: A Girl From Arizona - Part 2 (Episode 2),,Apple iPhone 11,0:16:37,Not latest view,US (United States)
Olga,9/27/2020 23:13,0:13:22,,The Good Place: Season 4: A Girl From Arizona - Part 1 (Episode 1),,Apple iPhone 11,0:22:28,0:22:28,US (United States)
Olga,9/27/2020 20:37,0:09:06,,The Good Place: Season 4: A Girl From Arizona - Part 1 (Episode 1),,Apple iPhone 11,0:09:06,Not latest view,US (United States)
Olga,9/27/2020 20:36,0:01:13,,The Good Place: Season 3: Pandemonium (Episode 12),,Apple iPhone 11,0:01:13,0:01:13,US (United States)
Olga,9/27/2020 20:36,0:00:01,,The Good Place: Season 3: Chidi Sees the Time-Knife (Episode 11),,Apple iPhone 11,0:00:02,0:00:02,US (United States)
Olga,9/27/2020 20:36,0:00:03,,The Good Place: Season 3: The Book of Dougs (Episode 10),,Apple iPhone 11,0:00:03,0:00:03,US (United States)
Olga,9/27/2020 20:36,0:00:01,,The Good Place: Season 3: Janet(s) (Episode 9),,Apple iPhone 11,0:00:01,0:00:01,US (United States)
Olga,9/27/2020 20:35,0:00:06,,The Good Place: Season 3: The Worst Possible Use of Free Will (Episode 7),,Apple iPhone 11,0:00:07,0:00:07,US (United States)
Olga,9/27/2020 20:34,0:01:18,,The Good Place: Season 3: A Fractured Inheritance (Episode 6),,Apple iPhone 11,0:21:28,0:21:28,US (United States)
Olga,9/27/2020 20:34,0:00:01,,The Good Place: Season 3: The Ballad of Donkey Doug (Episode 5),,Apple iPhone 11,0:00:01,0:00:01,US (United States)
Olga,9/27/2020 20:34,0:00:02,,The Good Place: Season 3: Jeremy Bearimy (Episode 4),,Apple iPhone 11,0:00:03,0:00:03,US (United States)
Olga,9/27/2020 20:34,0:00:02,,The Good Place: Season 3: The Snowplow (Episode 3),,Apple iPhone 11,0:22:13,0:22:13,US (United States)
Olga,9/27/2020 20:34,0:00:05,,The Good Place: Season 3: The Brainy Bunch (Episode 2),,Apple iPhone 11,0:22:15,0:22:15,US (United States)
Olga,9/27/2020 20:28,0:05:17,,The Good Place: Season 3: Everything is Bonzer (Episode 1),,Apple iPhone 11,0:43:23,0:43:23,US (United States)
Olga,9/27/2020 20:28,0:00:06,,The Good Place: Season 2: Somewhere Else (Episode 12),,Apple iPhone 11,0:21:56,0:21:56,US (United States)
Olga,9/27/2020 20:28,0:00:07,,The Good Place: Season 2: The Burrito (Episode 11),,Apple iPhone 11,0:22:05,0:22:05,US (United States)
Olga,9/27/2020 20:28,0:00:04,,"The Good Place: Season 2: Rhonda, Diana, Jake, and Trent (Episode 10)",,Apple iPhone 11,0:21:49,0:21:49,US (United States)
Olga,9/27/2020 20:27,0:00:15,,The Good Place: Season 2: Best Self (Episode 9),,Apple iPhone 11,0:21:45,0:21:45,US (United States)
Olga,9/27/2020 20:27,0:00:10,,The Good Place: Season 2: Leap to Faith (Episode 8),,Apple iPhone 11,0:21:46,0:21:46,US (United States)
Olga,9/27/2020 20:27,0:00:01,,The Good Place: Season 2: Derek (Episode 7),,Apple iPhone 11,0:21:43,0:21:43,US (United States)
Olga,9/27/2020 20:25,0:01:58,,The Good Place: Season 2: Janet and Michael (Episode 6),,Apple iPhone 11,0:22:13,0:22:13,US (United States)
Olga,9/27/2020 20:25,0:00:22,,The Good Place: Season 2: The Trolley Problem (Episode 5),,Apple iPhone 11,0:21:37,0:21:37,US (United States)
